(500, 375)
(500, 344)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(375, 500)
(334, 500)
(500, 375)
(500, 375)
(500, 374)
(500, 375)
(500, 333)
(375, 500)
(500, 375)
(500, 468)
(500, 375)
(500, 333)
(500, 333)
(333, 500)
(500, 375)
(500, 332)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 354)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 376)
(500, 381)
(480, 354)
(500, 375)
(500, 334)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 333)
(500, 375)
(500, 375)
(375, 500)
(500, 332)
(500, 333)
(500, 375)
(453, 500)
(500, 333)
(500, 335)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 374)
(500, 459)
(500, 334)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(333, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(333, 500)
(500, 332)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(500, 333)
(480, 349)
(375, 500)
(500, 333)
(500, 333)
(500, 302)
(375, 500)
(500, 430)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 337)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(466, 357)
(500, 334)
(500, 375)
(500, 334)
(332, 220)
(500, 375)
(500, 375)
(500, 375)
(318, 480)
(500, 357)
(500, 400)
(432, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(366, 500)
(375, 500)
(500, 375)
(333, 500)
(500, 375)
(500, 374)
(500, 333)
(500, 334)
(333, 500)
(500, 375)
(480, 360)
(375, 500)
(332, 500)
(332, 500)
(240, 320)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 446)
(500, 375)
(500, 325)
(500, 333)
(500, 333)
(500, 375)
(500, 333)
(500, 297)
(500, 332)
(500, 375)
(332, 500)
(500, 375)
(500, 334)
(500, 375)
(500, 333)
(500, 375)
(500, 175)
(375, 500)
(500, 375)
(500, 375)
(500, 331)
(333, 500)
(500, 375)
(500, 375)
(500, 341)
(375, 500)
(500, 335)
(500, 375)
(500, 500)
(326, 500)
(500, 375)
(500, 375)
(389, 500)
(500, 375)
(500, 375)
(500, 412)
(500, 333)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 335)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(334, 500)
(500, 333)
(500, 375)
(375, 500)
(500, 331)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(332, 500)
(500, 375)
(500, 331)
(500, 152)
(484, 500)
(500, 374)
(500, 375)
(500, 400)
(500, 333)
(500, 375)
(500, 335)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 332)
(500, 370)
(500, 375)
(500, 497)
(500, 331)
(500, 375)
(500, 386)
(309, 500)
(500, 375)
(500, 333)
(375, 500)
(500, 332)
(500, 375)
(500, 332)
(375, 500)
(500, 276)
(500, 333)
(500, 375)
(500, 375)
(500, 500)
(500, 375)
(500, 299)
(500, 333)
(500, 344)
(500, 375)
(500, 375)
(320, 212)
(500, 333)
(500, 375)
(500, 400)
(500, 367)
(500, 392)
(500, 230)
(500, 375)
(500, 375)
(500, 246)
(422, 500)
(500, 375)
(500, 437)
(500, 333)
(434, 500)
(500, 292)
(500, 375)
(500, 375)
(326, 500)
(500, 375)
(500, 333)
(500, 375)
(500, 335)
(500, 375)
(333, 500)
(500, 333)
(500, 298)
(500, 375)
(355, 500)
(500, 355)
(500, 234)
(500, 347)
(375, 500)
(500, 425)
(500, 377)
(375, 500)
(500, 375)
(500, 341)
(500, 336)
(500, 335)
(500, 375)
(445, 500)
(500, 375)
(500, 375)
(500, 323)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 299)
(500, 333)
(500, 333)
(500, 292)
(500, 375)
(375, 500)
(500, 333)
(500, 332)
(500, 375)
(500, 261)
(500, 375)
(365, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 332)
(500, 375)
(500, 375)
(500, 333)
(500, 332)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(360, 480)
(500, 375)
(500, 313)
(500, 465)
(500, 200)
(500, 333)
(500, 375)
(500, 375)
(500, 400)
(330, 500)
(480, 437)
(500, 375)
(500, 375)
(500, 335)
(500, 371)
(240, 320)
(500, 375)
(500, 334)
(500, 332)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 441)
(500, 375)
(500, 338)
(500, 375)
(500, 333)
(333, 500)
(375, 500)
(333, 500)
(334, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(427, 500)
(348, 500)
(500, 500)
(500, 281)
(500, 287)
(333, 500)
(500, 375)
(448, 299)
(500, 374)
(500, 334)
(500, 362)
(500, 332)
(500, 478)
(500, 333)
(375, 500)
(500, 375)
(500, 375)
(335, 500)
(375, 500)
(500, 393)
(500, 375)
(500, 335)
(318, 480)
(500, 275)
(500, 400)
(500, 375)
(500, 375)
(500, 375)
(500, 356)
(500, 333)
(500, 333)
(500, 335)
(500, 400)
(375, 500)
(500, 334)
(200, 368)
(500, 375)
(500, 223)
(333, 500)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 353)
(320, 240)
(500, 375)
(500, 317)
(500, 333)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(335, 500)
(500, 375)
(500, 375)
(500, 375)
(335, 500)
(500, 332)
(500, 375)
(500, 334)
(500, 375)
(500, 333)
(500, 375)
(500, 369)
(500, 333)
(500, 357)
(500, 333)
(500, 334)
(500, 356)
(500, 320)
(500, 347)
(374, 500)
(500, 324)
(500, 333)
(500, 375)
(331, 500)
(374, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 399)
(416, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 500)
(500, 324)
(500, 334)
(500, 377)
(375, 500)
(500, 375)
(500, 375)
(480, 360)
(333, 500)
(500, 379)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 353)
(375, 500)
(500, 332)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(500, 333)
(500, 375)
(500, 334)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(375, 500)
(500, 353)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 334)
(500, 474)
(500, 430)
(500, 333)
(500, 375)
(375, 500)
(500, 333)
(333, 500)
(500, 404)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 333)
(500, 333)
(333, 500)
(500, 375)
(375, 500)
(375, 500)
(500, 375)
(500, 305)
(500, 400)
(333, 500)
(500, 334)
(500, 334)
(500, 335)
(456, 342)
(500, 374)
(500, 378)
(500, 375)
(375, 500)
(480, 318)
(320, 216)
(500, 375)
(500, 329)
(500, 375)
(500, 332)
(500, 375)
(500, 401)
(332, 500)
(500, 386)
(500, 375)
(500, 285)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(318, 480)
(500, 375)
(500, 375)
(250, 333)
(500, 375)
(500, 375)
(500, 356)
(500, 334)
(500, 400)
(500, 333)
(500, 363)
(500, 375)
(500, 334)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 334)
(500, 375)
(500, 334)
(500, 375)
(500, 375)
(500, 332)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(375, 500)
(500, 333)
(375, 500)
(148, 316)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 331)
(448, 336)
(500, 375)
(500, 375)
(500, 375)
(500, 399)
(500, 333)
(500, 375)
(500, 373)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(500, 375)
(500, 357)
(500, 375)
(500, 333)
(500, 331)
(500, 187)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 374)
(500, 335)
(500, 375)
(333, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(375, 500)
(500, 375)
(374, 500)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(342, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 339)
(500, 333)
(500, 375)
(350, 240)
(500, 375)
(500, 335)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(409, 500)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(500, 375)
(332, 500)
(500, 375)
(500, 333)
(500, 333)
(387, 500)
(500, 333)
(375, 500)
(500, 374)
(500, 375)
(500, 399)
(500, 375)
(500, 333)
(333, 500)
(260, 500)
(500, 375)
(500, 399)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(308, 500)
(500, 375)
(500, 375)
(500, 376)
(500, 334)
(500, 375)
(375, 500)
(432, 288)
(500, 333)
(500, 421)
(375, 500)
(500, 332)
(500, 375)
(500, 375)
(427, 320)
(500, 375)
(500, 334)
(500, 375)
(500, 333)
(500, 331)
(500, 401)
(500, 342)
(500, 309)
(500, 410)
(500, 375)
(500, 375)
(500, 492)
(500, 375)
(375, 500)
(500, 375)
(375, 500)
(500, 375)
(429, 500)
(325, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 379)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 334)
(500, 356)
(318, 480)
(500, 375)
(500, 358)
(500, 375)
(500, 377)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(333, 500)
(333, 500)
(500, 375)
(333, 500)
(500, 333)
(500, 375)
(500, 410)
(500, 375)
(500, 366)
(383, 500)
(500, 375)
(500, 319)
(500, 333)
(500, 333)
(500, 375)
(500, 375)
(500, 308)
(500, 333)
(500, 332)
(500, 375)
(500, 375)
(500, 333)
(500, 328)
(480, 396)
(405, 480)
(333, 500)
(500, 332)
(375, 500)
(500, 333)
(500, 333)
(375, 500)
(500, 400)
(333, 500)
(369, 500)
(500, 375)
(500, 375)
(500, 374)
(500, 332)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 215)
(500, 375)
(500, 333)
(500, 375)
(400, 267)
(375, 500)
(500, 375)
(375, 500)
(500, 375)
(375, 500)
(500, 221)
(500, 362)
(500, 331)
(500, 375)
(500, 331)
(500, 375)
(500, 376)
(500, 375)
(500, 375)
(500, 333)
(476, 300)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 374)
(500, 375)
(500, 456)
(500, 331)
(375, 500)
(500, 375)
(500, 377)
(500, 375)
(500, 375)
(323, 500)
(500, 375)
(500, 333)
(500, 500)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(333, 500)
(500, 333)
(500, 375)
(500, 331)
(500, 332)
(500, 333)
(500, 372)
(500, 333)
(500, 333)
(500, 333)
(500, 334)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 374)
(500, 411)
(500, 333)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(315, 500)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 333)
(409, 500)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 370)
(500, 333)
(500, 375)
(383, 500)
(500, 375)
(500, 375)
(500, 375)
(425, 340)
(500, 375)
(500, 375)
(420, 263)
(500, 375)
(500, 332)
(500, 375)
(500, 375)
(500, 373)
(500, 332)
(500, 335)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 339)
(500, 375)
(270, 360)
(500, 375)
(500, 375)
(500, 375)
(500, 387)
(500, 375)
(500, 375)
(500, 332)
(500, 139)
(500, 375)
(360, 480)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(375, 500)
(333, 500)
(400, 400)
(375, 500)
(500, 333)
(500, 331)
(500, 375)
(500, 396)
(332, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(375, 500)
(500, 375)
(333, 500)
(500, 375)
(495, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 334)
(500, 370)
(500, 331)
(500, 333)
(500, 332)
(333, 500)
(500, 375)
(375, 500)
(333, 500)
(500, 332)
(500, 287)
(500, 375)
(375, 500)
(480, 394)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(354, 500)
(500, 334)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(375, 500)
(320, 225)
(500, 333)
(500, 333)
(500, 375)
(500, 331)
(500, 299)
(500, 375)
(500, 332)
(500, 333)
(500, 334)
(500, 375)
(500, 319)
(500, 375)
(500, 375)
(500, 375)
(426, 500)
(500, 369)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(333, 500)
(500, 375)
(400, 254)
(360, 480)
(500, 333)
(500, 176)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 333)
(500, 332)
(375, 500)
(500, 375)
(500, 333)
(500, 334)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 429)
(500, 375)
(500, 335)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(494, 500)
(500, 236)
(375, 500)
(212, 320)
(370, 480)
(500, 333)
(500, 375)
(500, 375)
(297, 480)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(375, 500)
(373, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 334)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 379)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 370)
(500, 313)
(500, 375)
(500, 333)
(375, 500)
(500, 375)
(500, 375)
(333, 499)
(333, 500)
(500, 375)
(500, 333)
(500, 375)
(400, 285)
(500, 363)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 333)
(360, 270)
(500, 375)
(500, 376)
(400, 400)
(375, 500)
(500, 375)
(500, 332)
(375, 500)
(500, 375)
(500, 333)
(500, 335)
(500, 343)
(500, 301)
(500, 375)
(500, 300)
(500, 333)
(500, 334)
(500, 333)
(500, 342)
(500, 333)
(375, 500)
(500, 375)
(500, 331)
(500, 397)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 400)
(500, 334)
(500, 375)
(500, 333)
(500, 375)
(500, 332)
(500, 500)
(500, 360)
(500, 346)
(500, 333)
(500, 373)
(500, 375)
(322, 291)
(500, 374)
(500, 333)
(375, 500)
(432, 270)
(333, 500)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(318, 480)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(500, 375)
(500, 323)
(500, 397)
(500, 334)
(500, 375)
(500, 324)
(500, 333)
(500, 458)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(500, 333)
(500, 333)
(333, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(355, 500)
(500, 333)
(375, 500)
(500, 299)
(464, 500)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(331, 500)
(500, 375)
(480, 365)
(500, 347)
(500, 338)
(500, 288)
(500, 375)
(500, 325)
(500, 375)
(355, 500)
(500, 332)
(500, 363)
(500, 332)
(480, 360)
(454, 500)
(500, 377)
(375, 500)
(500, 333)
(500, 335)
(500, 375)
(500, 189)
(500, 332)
(480, 390)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 281)
(500, 302)
(500, 375)
(500, 314)
(500, 375)
(375, 500)
(397, 500)
(500, 375)
(500, 326)
(500, 375)
(375, 500)
(500, 334)
(500, 375)
(500, 335)
(500, 375)
(300, 224)
(500, 334)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 329)
(500, 300)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 346)
(331, 500)
(500, 337)
(500, 333)
(500, 375)
(334, 500)
(500, 375)
(375, 500)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 404)
(500, 330)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 327)
(500, 331)
(500, 375)
(500, 332)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 375)
(500, 369)
(500, 372)
(500, 375)
(500, 375)
(500, 364)
(450, 338)
(320, 226)
(500, 369)
(500, 325)
(476, 500)
(500, 375)
(500, 500)
(500, 375)
(375, 500)
(500, 334)
(464, 380)
(500, 375)
(500, 261)
(500, 340)
(500, 333)
(500, 327)
(500, 333)
(500, 298)
(500, 333)
(500, 375)
(500, 375)
(375, 500)
(375, 500)
(333, 500)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 333)
(500, 375)
(500, 332)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(400, 300)
(500, 379)
(500, 500)
(500, 375)
(375, 500)
(333, 500)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 303)
(273, 500)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 327)
(500, 330)
(500, 332)
(500, 333)
(500, 375)
(375, 500)
(333, 500)
(500, 373)
(500, 333)
(500, 375)
(329, 500)
(500, 375)
(500, 333)
(500, 375)
(320, 212)
(375, 500)
(500, 421)
(500, 333)
(383, 500)
(500, 375)
(500, 333)
(500, 351)
(500, 238)
(500, 375)
(500, 379)
(375, 500)
(500, 333)
(500, 324)
(500, 375)
(500, 335)
(500, 468)
(500, 433)
(500, 375)
(332, 500)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(500, 375)
(500, 375)
(270, 360)
(500, 333)
(500, 333)
(500, 375)
(500, 335)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(300, 250)
(376, 500)
(500, 375)
(333, 500)
(375, 500)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 375)
(500, 198)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(304, 480)
(375, 500)
(500, 375)
(500, 375)
(500, 329)
(333, 500)
(500, 375)
(333, 500)
(500, 375)
(500, 375)
(500, 357)
(400, 500)
(500, 332)
(500, 332)
(500, 427)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(360, 240)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(237, 360)
(500, 375)
(500, 334)
(375, 500)
(500, 375)
(500, 375)
(333, 500)
(299, 480)
(500, 379)
(350, 500)
(333, 500)
(500, 281)
(500, 375)
(500, 431)
(500, 375)
(375, 500)
(500, 332)
(480, 385)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(332, 500)
(500, 375)
(500, 500)
(500, 333)
(500, 344)
(500, 333)
(500, 322)
(375, 500)
(500, 361)
(500, 323)
(375, 500)
(500, 375)
(320, 240)
(500, 375)
(500, 357)
(500, 375)
(500, 375)
(472, 500)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 338)
(375, 500)
(500, 375)
(375, 500)
(500, 375)
(333, 500)
(500, 375)
(360, 500)
(500, 375)
(500, 375)
(412, 480)
(500, 375)
(500, 423)
(500, 375)
(500, 375)
(500, 209)
(500, 334)
(500, 393)
(500, 375)
(500, 347)
(500, 375)
(500, 322)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(500, 333)
(500, 375)
(500, 333)
(500, 390)
(500, 358)
(500, 375)
(417, 500)
(500, 375)
(500, 375)
(500, 375)
(347, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(334, 500)
(375, 500)
(500, 375)
(500, 357)
(500, 374)
(500, 333)
(500, 375)
(375, 500)
(500, 288)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 358)
(500, 404)
(500, 375)
(500, 375)
(500, 333)
(375, 500)
(500, 375)
(335, 500)
(327, 500)
(500, 374)
(500, 375)
(334, 500)
(500, 333)
(500, 333)
(327, 500)
(500, 333)
(433, 480)
(500, 375)
(500, 333)
(500, 333)
(500, 375)
(500, 375)
(500, 332)
(500, 375)
(500, 332)
(500, 284)
(500, 333)
(500, 375)
(333, 500)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 374)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(500, 375)
(500, 333)
(458, 391)
(500, 345)
(500, 333)
(500, 375)
(500, 337)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(333, 500)
(500, 333)
(375, 500)
(500, 377)
(500, 332)
(500, 375)
(500, 356)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(500, 334)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 332)
(487, 377)
(500, 333)
(500, 375)
(500, 235)
(500, 375)
(332, 500)
(500, 375)
(333, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 418)
(500, 375)
(500, 375)
(500, 333)
(500, 335)
(500, 318)
(500, 375)
(500, 342)
(500, 334)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(268, 360)
(500, 332)
(500, 375)
(500, 333)
(500, 375)
(500, 320)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(480, 407)
(375, 500)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 333)
(500, 378)
(500, 340)
(500, 335)
(500, 333)
(334, 500)
(500, 333)
(500, 375)
(375, 500)
(500, 375)
(500, 429)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(333, 500)
(480, 318)
(500, 375)
(500, 334)
(333, 500)
(500, 375)
(500, 375)
(447, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 371)
(500, 331)
(500, 375)
(375, 500)
(375, 500)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 374)
(331, 347)
(500, 357)
(500, 375)
(500, 375)
(500, 375)
(500, 363)
(500, 375)
(500, 333)
(500, 334)
(500, 333)
(500, 333)
(500, 375)
(500, 400)
(500, 333)
(500, 374)
(423, 480)
(375, 500)
(500, 335)
(500, 281)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 378)
(375, 500)
(500, 200)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 375)
(375, 500)
(500, 381)
(500, 375)
(500, 374)
(500, 333)
(500, 332)
(500, 375)
(500, 375)
(333, 500)
(500, 332)
(500, 375)
(500, 375)
(500, 334)
(500, 339)
(500, 375)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 332)
(500, 375)
(500, 375)
(500, 331)
(500, 332)
(480, 360)
(500, 333)
(500, 375)
(500, 333)
(500, 332)
(500, 375)
(500, 334)
(500, 314)
(375, 500)
(500, 319)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(332, 500)
(500, 375)
(500, 375)
(500, 376)
(488, 425)
(500, 375)
(375, 500)
(500, 375)
(388, 288)
(500, 333)
(500, 331)
(375, 500)
(500, 297)
(500, 333)
(500, 488)
(500, 272)
(500, 333)
(500, 375)
(500, 321)
(500, 333)
(500, 333)
(375, 500)
(500, 332)
(500, 375)
(500, 325)
(375, 500)
(333, 500)
(500, 333)
(500, 404)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(375, 500)
(500, 375)
(500, 375)
(455, 500)
(500, 500)
(500, 375)
(332, 500)
(500, 333)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 375)
(500, 333)
(500, 333)
(500, 332)
(375, 500)
(500, 357)
(500, 375)
(500, 375)
(375, 500)
(500, 333)
(500, 375)
(500, 375)
(378, 500)
(375, 500)
(500, 375)
(500, 339)
(500, 375)
(500, 375)
(500, 432)
(500, 375)
(333, 500)
(500, 375)
(500, 331)
(500, 333)
(375, 500)
(500, 375)
(500, 331)
(500, 375)
(500, 281)
(318, 480)
(375, 500)
(500, 333)
(500, 322)
(500, 371)
(500, 333)
(500, 375)
(500, 329)
(374, 500)
(500, 320)
(500, 375)
(375, 500)
